train_loss,epoch,step,val_loss
0.6359535455703735,0,49,
0.5528814792633057,0,99,
,0,112,0.5346033573150635
0.49329501390457153,1,149,
0.4697078466415405,1,199,
,1,225,0.4413001537322998
0.43635982275009155,2,249,
0.4184722304344177,2,299,
,2,338,0.401942640542984
0.4062173366546631,3,349,
0.39515554904937744,3,399,
0.3638772964477539,3,449,
,3,451,0.38225337862968445
0.37028077244758606,4,499,
0.36166155338287354,4,549,
,4,564,0.3709438145160675
0.3637303113937378,5,599,
0.3619139790534973,5,649,
,5,677,0.36374205350875854
0.3963193893432617,6,699,
0.34862032532691956,6,749,
,6,790,0.35885798931121826
0.3796917796134949,7,799,
0.3751750886440277,7,849,
0.3752094805240631,7,899,
,7,903,0.35533997416496277
0.37451550364494324,8,949,
0.3434372842311859,8,999,
,8,1016,0.3526995778083801
0.3600826859474182,9,1049,
0.3492608964443207,9,1099,
,9,1129,0.35065898299217224
0.3527562618255615,10,1149,
0.34873977303504944,10,1199,
,10,1242,0.3490111231803894
0.34643155336380005,11,1249,
0.3435266315937042,11,1299,
0.36876681447029114,11,1349,
,11,1355,0.347685843706131
0.3569035232067108,12,1399,
0.3684092164039612,12,1449,
,12,1468,0.3465832769870758
0.35916367173194885,13,1499,
0.33812713623046875,13,1549,
,13,1581,0.3456387519836426
0.3526904582977295,14,1599,
0.3429414629936218,14,1649,
,14,1694,0.34482938051223755
0.35436898469924927,15,1699,
0.3691712021827698,15,1749,
0.3681246340274811,15,1799,
,15,1807,0.34413617849349976
0.36747172474861145,16,1849,
0.3480856418609619,16,1899,
,16,1920,0.34351542592048645
0.3430511951446533,17,1949,
0.3558182120323181,17,1999,
,17,2033,0.34296390414237976
0.33980223536491394,18,2049,
0.33731943368911743,18,2099,
,18,2146,0.34247326850891113
0.3306500315666199,19,2149,
0.3421153724193573,19,2199,
0.37282517552375793,19,2249,
,19,2259,0.34202897548675537
0.3310222625732422,20,2299,
0.3446589410305023,20,2349,
,20,2372,0.34163469076156616
0.3675532937049866,21,2399,
0.34852662682533264,21,2449,
,21,2485,0.34125396609306335
0.3540808856487274,22,2499,
0.352853387594223,22,2549,
,22,2598,0.3409101068973541
0.34999674558639526,23,2599,
0.32641342282295227,23,2649,
0.34903353452682495,23,2699,
,23,2711,0.3405960202217102
0.3579785227775574,24,2749,
0.36437317728996277,24,2799,
,24,2824,0.3403012752532959
0.3425747752189636,25,2849,
0.34066295623779297,25,2899,
,25,2937,0.34001824259757996
0.3648509681224823,26,2949,
0.3494335114955902,26,2999,
0.32208216190338135,26,3049,
,26,3050,0.33975622057914734
0.3272913694381714,27,3099,
0.3456800878047943,27,3149,
,27,3163,0.33950820565223694
0.36761587858200073,28,3199,
0.3462778329849243,28,3249,
,28,3276,0.33928385376930237
0.35132884979248047,29,3299,
0.3564853072166443,29,3349,
,29,3389,0.3390648066997528
0.32625752687454224,30,3399,
0.3275209069252014,30,3449,
0.36078834533691406,30,3499,
,30,3502,0.3388509750366211
0.3432476818561554,31,3549,
0.3400539457798004,31,3599,
,31,3615,0.3386509418487549
0.34647855162620544,32,3649,
0.34760725498199463,32,3699,
,32,3728,0.3384684920310974
0.34021663665771484,33,3749,
0.35706108808517456,33,3799,
,33,3841,0.3382748067378998
0.33743757009506226,34,3849,
0.33642345666885376,34,3899,
0.34185343980789185,34,3949,
,34,3954,0.33812564611434937
0.33146756887435913,35,3999,
0.3483971059322357,35,4049,
,35,4067,0.3379562795162201
0.337238609790802,36,4099,
0.3433357775211334,36,4149,
,36,4180,0.3378112316131592
0.35089313983917236,37,4199,
0.34332597255706787,37,4249,
,37,4293,0.3376527428627014
0.350641131401062,38,4299,
0.34164899587631226,38,4349,
0.33227360248565674,38,4399,
,38,4406,0.33750274777412415
0.3371821343898773,39,4449,
0.3485490679740906,39,4499,
,39,4519,0.33736497163772583
0.33979636430740356,40,4549,
0.3445322513580322,40,4599,
,40,4632,0.3372350037097931
0.3514275550842285,41,4649,
0.3330859839916229,41,4699,
,41,4745,0.33712053298950195
0.37183281779289246,42,4749,
0.34371060132980347,42,4799,
0.3448111414909363,42,4849,
,42,4858,0.33700835704803467
0.33940261602401733,43,4899,
0.34049245715141296,43,4949,
,43,4971,0.33687838912010193
0.35602766275405884,44,4999,
0.33771899342536926,44,5049,
,44,5084,0.33676016330718994
0.33799704909324646,45,5099,
0.3421468138694763,45,5149,
,45,5197,0.33666107058525085
0.3447056710720062,46,5199,
0.3428407311439514,46,5249,
0.3725891709327698,46,5299,
,46,5310,0.336539089679718
0.3609722852706909,47,5349,
0.3385069966316223,47,5399,
,47,5423,0.3364856541156769
0.3619614243507385,48,5449,
0.32896748185157776,48,5499,
,48,5536,0.33640339970588684
0.33005815744400024,49,5549,
0.3309740126132965,49,5599,
0.31784844398498535,49,5649,
,49,5649,0.33629360795021057
0.3438713848590851,50,5699,
0.33493751287460327,50,5749,
,50,5762,0.33621928095817566
0.33460888266563416,51,5799,
0.34411728382110596,51,5849,
,51,5875,0.3361433446407318
0.3391436040401459,52,5899,
0.3402084410190582,52,5949,
,52,5988,0.33605819940567017
0.3664240539073944,53,5999,
0.36982664465904236,53,6049,
0.3291953206062317,53,6099,
,53,6101,0.33599531650543213
0.34580197930336,54,6149,
0.34420719742774963,54,6199,
,54,6214,0.3359224796295166
0.32892271876335144,55,6249,
0.3642812967300415,55,6299,
,55,6327,0.335868239402771
0.3330703377723694,56,6349,
0.34542959928512573,56,6399,
,56,6440,0.3358190953731537
0.3283848166465759,57,6449,
0.34401175379753113,57,6499,
0.3308703899383545,57,6549,
,57,6553,0.3357456922531128
0.3402978777885437,58,6599,
0.3412114977836609,58,6649,
,58,6666,0.3357006013393402
0.3223491907119751,59,6699,
0.3458194434642792,59,6749,
,59,6779,0.3356453776359558
0.35003966093063354,60,6799,
0.32725369930267334,60,6849,
,60,6892,0.33560097217559814
0.36051517724990845,61,6899,
0.33981063961982727,61,6949,
0.3426012098789215,61,6999,
,61,7005,0.33557844161987305
0.33631038665771484,62,7049,
0.33676502108573914,62,7099,
,62,7118,0.33551594614982605
0.3291798532009125,63,7149,
0.3667263984680176,63,7199,
,63,7231,0.33548423647880554
0.3456991910934448,64,7249,
0.34997066855430603,64,7299,
,64,7344,0.33543962240219116
0.34878259897232056,65,7349,
0.33770039677619934,65,7399,
0.3302629590034485,65,7449,
,65,7457,0.33542487025260925
0.33257827162742615,66,7499,
0.3467590808868408,66,7549,
,66,7570,0.3353717029094696
0.3292495012283325,67,7599,
0.31884661316871643,67,7649,
,67,7683,0.3353288471698761
0.3366898000240326,68,7699,
0.3583405315876007,68,7749,
,68,7796,0.3353307843208313
0.34820356965065,69,7799,
0.3344295024871826,69,7849,
0.32788991928100586,69,7899,
,69,7909,0.3352864682674408
0.34105658531188965,70,7949,
0.32840728759765625,70,7999,
,70,8022,0.33526134490966797
0.3211279511451721,71,8049,
0.3430705666542053,71,8099,
,71,8135,0.3352651596069336
0.323076456785202,72,8149,
0.335447758436203,72,8199,
,72,8248,0.33524665236473083
0.3526657819747925,73,8249,
0.3478257954120636,73,8299,
0.3344764709472656,73,8349,
,73,8361,0.3352408707141876
0.32188528776168823,74,8399,
0.3338385820388794,74,8449,
,74,8474,0.33520272374153137
0.3486047387123108,75,8499,
0.34803974628448486,75,8549,
,75,8587,0.33514904975891113
0.31658637523651123,76,8599,
0.3476865589618683,76,8649,
0.32929810881614685,76,8699,
,76,8700,0.3351249098777771
0.3478803038597107,77,8749,
0.3370679020881653,77,8799,
,77,8813,0.33512187004089355
0.3369101285934448,78,8849,
0.34682363271713257,78,8899,
,78,8926,0.33509549498558044
0.3445722758769989,79,8949,
0.33900582790374756,79,8999,
,79,9039,0.33511149883270264
0.3520386517047882,80,9049,
0.3449345529079437,80,9099,
0.3513402044773102,80,9149,
,80,9152,0.33508431911468506
0.33630624413490295,81,9199,
0.35041990876197815,81,9249,
,81,9265,0.3350626528263092
0.35105833411216736,82,9299,
0.3350396752357483,82,9349,
,82,9378,0.3350397050380707
0.3542405366897583,83,9399,
0.3618082106113434,83,9449,
,83,9491,0.33505427837371826
0.36043766140937805,84,9499,
0.3416299819946289,84,9549,
0.36077576875686646,84,9599,
,84,9604,0.33507460355758667
0.36015117168426514,85,9649,
0.3509097397327423,85,9699,
,85,9717,0.3350248336791992
0.3471371531486511,86,9749,
0.3637247681617737,86,9799,
,86,9830,0.33504509925842285
0.34805041551589966,87,9849,
0.3290894627571106,87,9899,
,87,9943,0.3349727690219879
0.3166152834892273,88,9949,
0.32197117805480957,88,9999,
0.3382536470890045,88,10049,
,88,10056,0.33500176668167114
0.3232211470603943,89,10099,
0.34180155396461487,89,10149,
,89,10169,0.33495116233825684
0.32366329431533813,90,10199,
0.3229438364505768,90,10249,
,90,10282,0.3350044786930084
0.3362380564212799,91,10299,
0.3418773114681244,91,10349,
,91,10395,0.33499234914779663
0.34368225932121277,92,10399,
0.32039985060691833,92,10449,
0.33297836780548096,92,10499,
,92,10508,0.33497756719589233
0.3446944057941437,93,10549,
0.3566473722457886,93,10599,
,93,10621,0.3349735736846924
0.3545295000076294,94,10649,
0.354500412940979,94,10699,
,94,10734,0.3349580466747284
0.357063353061676,95,10749,
0.3176579177379608,95,10799,
,95,10847,0.33494049310684204
0.34143808484077454,96,10849,
0.3448130190372467,96,10899,
0.33839479088783264,96,10949,
,96,10960,0.3349471390247345
0.3298661708831787,97,10999,
0.3397640883922577,97,11049,
,97,11073,0.33493849635124207
0.3421858549118042,98,11099,
0.3413660526275635,98,11149,
,98,11186,0.3348962366580963
0.3150562345981598,99,11199,
0.3331749737262726,99,11249,
0.33004480600357056,99,11299,
,99,11299,0.3349100947380066
