train_loss,epoch,step,val_loss
0.6359858512878418,0,49,
0.5595095753669739,0,99,
,0,112,0.5337806940078735
0.4932180941104889,1,149,
0.4614599347114563,1,199,
,1,225,0.4436456859111786
0.4355638027191162,2,249,
0.4116430878639221,2,299,
,2,338,0.40673571825027466
0.42311856150627136,3,349,
0.3929855525493622,3,399,
0.38405469059944153,3,449,
,3,451,0.3884878158569336
0.38118112087249756,4,499,
0.3816579580307007,4,549,
,4,564,0.37804269790649414
0.3628990650177002,5,599,
0.3507557213306427,5,649,
,5,677,0.3714556097984314
0.35723575949668884,6,699,
0.3569163382053375,6,749,
,6,790,0.3669588267803192
0.35443049669265747,7,799,
0.34101396799087524,7,849,
0.3499201834201813,7,899,
,7,903,0.3637389540672302
0.3479149639606476,8,949,
0.347979873418808,8,999,
,8,1016,0.36131858825683594
0.36489447951316833,9,1049,
0.3470302224159241,9,1099,
,9,1129,0.359433650970459
0.35329675674438477,10,1149,
0.344657838344574,10,1199,
,10,1242,0.3579327166080475
0.3529192805290222,11,1249,
0.3714706003665924,11,1299,
0.3312320113182068,11,1349,
,11,1355,0.3567056655883789
0.3478199243545532,12,1399,
0.34795257449150085,12,1449,
,12,1468,0.35567721724510193
0.36525020003318787,13,1499,
0.3448951840400696,13,1549,
,13,1581,0.35479408502578735
0.33667975664138794,14,1599,
0.33081087470054626,14,1649,
,14,1694,0.3540317714214325
0.3551708161830902,15,1699,
0.3523998260498047,15,1749,
0.36809882521629333,15,1799,
,15,1807,0.35337886214256287
0.348618745803833,16,1849,
0.35343942046165466,16,1899,
,16,1920,0.3527737557888031
0.365098237991333,17,1949,
0.36246925592422485,17,1999,
,17,2033,0.35224953293800354
0.37092098593711853,18,2049,
0.3430079221725464,18,2099,
,18,2146,0.35177096724510193
0.35163548588752747,19,2149,
0.36466726660728455,19,2199,
0.36054229736328125,19,2249,
,19,2259,0.35133323073387146
0.3671780526638031,20,2299,
0.34669947624206543,20,2349,
,20,2372,0.3509294390678406
0.32629135251045227,21,2399,
0.350548654794693,21,2449,
,21,2485,0.35055503249168396
0.3656221032142639,22,2499,
0.3371950089931488,22,2549,
,22,2598,0.35021132230758667
0.3494016230106354,23,2599,
0.35015809535980225,23,2649,
0.3476232886314392,23,2699,
,23,2711,0.34987694025039673
0.33757880330085754,24,2749,
0.3504095673561096,24,2799,
,24,2824,0.3495698571205139
0.35639530420303345,25,2849,
0.3211890459060669,25,2899,
,25,2937,0.3492777645587921
0.3350791931152344,26,2949,
0.35284721851348877,26,2999,
0.34464529156684875,26,3049,
,26,3050,0.3489992618560791
0.34647336602211,27,3099,
0.3465515077114105,27,3149,
,27,3163,0.3487371504306793
0.3588753342628479,28,3199,
0.331310898065567,28,3249,
,28,3276,0.3484824001789093
0.3609035015106201,29,3299,
0.35105785727500916,29,3349,
,29,3389,0.34824132919311523
0.34146741032600403,30,3399,
0.342365562915802,30,3449,
0.338084876537323,30,3499,
,30,3502,0.34801024198532104
0.3498627543449402,31,3549,
0.32833701372146606,31,3599,
,31,3615,0.3477783501148224
0.35304585099220276,32,3649,
0.3408782184123993,32,3699,
,32,3728,0.34755876660346985
0.3239024579524994,33,3749,
0.3403207063674927,33,3799,
,33,3841,0.3473375737667084
0.34562504291534424,34,3849,
0.3426389694213867,34,3899,
0.3430543541908264,34,3949,
,34,3954,0.34714874625205994
0.3220396935939789,35,3999,
0.36454418301582336,35,4049,
,35,4067,0.34695276618003845
0.34755709767341614,36,4099,
0.35176655650138855,36,4149,
,36,4180,0.34675994515419006
0.3548036217689514,37,4199,
0.32386595010757446,37,4249,
,37,4293,0.34659358859062195
0.32572054862976074,38,4299,
0.3495003581047058,38,4349,
0.3610403537750244,38,4399,
,38,4406,0.346402108669281
0.364170104265213,39,4449,
0.3512671887874603,39,4499,
,39,4519,0.3462226390838623
0.34907475113868713,40,4549,
0.3446011543273926,40,4599,
,40,4632,0.3460521996021271
0.34637632966041565,41,4649,
0.33034202456474304,41,4699,
,41,4745,0.34588903188705444
0.3382599651813507,42,4749,
0.3399525582790375,42,4799,
0.35969024896621704,42,4849,
,42,4858,0.345727801322937
0.3315814733505249,43,4899,
0.33891066908836365,43,4949,
,43,4971,0.34558767080307007
0.36647751927375793,44,4999,
0.33709096908569336,44,5049,
,44,5084,0.34543827176094055
0.33308929204940796,45,5099,
0.33516716957092285,45,5149,
,45,5197,0.3452915549278259
0.3355696201324463,46,5199,
0.36170560121536255,46,5249,
0.3310549557209015,46,5299,
,46,5310,0.34513217210769653
0.35206255316734314,47,5349,
0.33467355370521545,47,5399,
,47,5423,0.34498441219329834
0.3367367386817932,48,5449,
0.34605279564857483,48,5499,
,48,5536,0.34487029910087585
0.34660470485687256,49,5549,
0.3525788486003876,49,5599,
0.36598947644233704,49,5649,
,49,5649,0.3447570204734802
0.3312055468559265,50,5699,
0.33689525723457336,50,5749,
,50,5762,0.34462034702301025
0.3485950827598572,51,5799,
0.3227429687976837,51,5849,
,51,5875,0.34448301792144775
0.3465943932533264,52,5899,
0.34002944827079773,52,5949,
,52,5988,0.3443728983402252
0.3489099144935608,53,5999,
0.34016281366348267,53,6049,
0.3362112045288086,53,6099,
,53,6101,0.34426507353782654
0.3158268928527832,54,6149,
0.32396066188812256,54,6199,
,54,6214,0.34414616227149963
0.3397734463214874,55,6249,
0.34855809807777405,55,6299,
,55,6327,0.34403106570243835
0.3350318372249603,56,6349,
0.33587464690208435,56,6399,
,56,6440,0.3439481258392334
0.3239276707172394,57,6449,
0.3275776505470276,57,6499,
0.33088937401771545,57,6549,
,57,6553,0.34384042024612427
0.3448030352592468,58,6599,
0.32738441228866577,58,6649,
,58,6666,0.3437531590461731
0.3465888500213623,59,6699,
0.33320945501327515,59,6749,
,59,6779,0.3436650037765503
0.3222569525241852,60,6799,
0.36299270391464233,60,6849,
,60,6892,0.3435673117637634
0.3381522595882416,61,6899,
0.3315408229827881,61,6949,
0.3487120270729065,61,6999,
,61,7005,0.3435194194316864
0.33557459712028503,62,7049,
0.3361506164073944,62,7099,
,62,7118,0.34340885281562805
0.33078819513320923,63,7149,
0.3679969310760498,63,7199,
,63,7231,0.3433382511138916
0.34176570177078247,64,7249,
0.3327554166316986,64,7299,
,64,7344,0.34326815605163574
0.32375282049179077,65,7349,
0.362540066242218,65,7399,
0.34361761808395386,65,7449,
,65,7457,0.3431825637817383
0.3299553394317627,66,7499,
0.3298576772212982,66,7549,
,66,7570,0.34307119250297546
0.377298504114151,67,7599,
0.32847321033477783,67,7649,
,67,7683,0.34299448132514954
0.3660888075828552,68,7699,
0.33474624156951904,68,7749,
,68,7796,0.34289610385894775
0.32266610860824585,69,7799,
0.3356475234031677,69,7849,
0.31446316838264465,69,7899,
,69,7909,0.342902809381485
0.3580953776836395,70,7949,
0.3310254216194153,70,7999,
,70,8022,0.3428378999233246
0.34537360072135925,71,8049,
0.3518083691596985,71,8099,
,71,8135,0.3427721858024597
0.35315850377082825,72,8149,
0.3633672595024109,72,8199,
,72,8248,0.3427101969718933
0.35489726066589355,73,8249,
0.3413183093070984,73,8299,
0.33819136023521423,73,8349,
,73,8361,0.34263134002685547
0.35250020027160645,74,8399,
0.33837926387786865,74,8449,
,74,8474,0.34254974126815796
0.35984811186790466,75,8499,
0.3164146840572357,75,8549,
,75,8587,0.342515766620636
0.3628348112106323,76,8599,
0.34549981355667114,76,8649,
0.3528769910335541,76,8699,
,76,8700,0.3424396216869354
0.34058263897895813,77,8749,
0.32786574959754944,77,8799,
,77,8813,0.3424556851387024
0.34874698519706726,78,8849,
0.33901527523994446,78,8899,
,78,8926,0.3423563241958618
0.3226497173309326,79,8949,
0.3354991674423218,79,8999,
,79,9039,0.34234365820884705
0.3542957305908203,80,9049,
0.3415464162826538,80,9099,
0.3651464581489563,80,9149,
,80,9152,0.3422611355781555
0.33798912167549133,81,9199,
0.3508545458316803,81,9249,
,81,9265,0.3422273099422455
0.328606516122818,82,9299,
0.37271931767463684,82,9349,
,82,9378,0.3421768248081207
0.3458540439605713,83,9399,
0.35906511545181274,83,9449,
,83,9491,0.34217703342437744
0.3398967683315277,84,9499,
0.3531278967857361,84,9549,
0.3370214104652405,84,9599,
,84,9604,0.3421207666397095
0.3400155305862427,85,9649,
0.3384077548980713,85,9699,
,85,9717,0.34211230278015137
0.32960057258605957,86,9749,
0.3242465853691101,86,9799,
,86,9830,0.34205740690231323
0.328340083360672,87,9849,
0.36566194891929626,87,9899,
,87,9943,0.3420100510120392
0.3474835753440857,88,9949,
0.3248686194419861,88,9999,
0.35209617018699646,88,10049,
,88,10056,0.3419569432735443
0.3494701683521271,89,10099,
0.3415106236934662,89,10149,
,89,10169,0.3418978452682495
0.35934534668922424,90,10199,
0.3333051800727844,90,10249,
,90,10282,0.34193557500839233
0.343609482049942,91,10299,
0.3449403643608093,91,10349,
,91,10395,0.34188035130500793
0.33052539825439453,92,10399,
0.3483697474002838,92,10449,
0.342450350522995,92,10499,
,92,10508,0.34185075759887695
0.35317686200141907,93,10549,
0.354155570268631,93,10599,
,93,10621,0.34179726243019104
0.34801578521728516,94,10649,
0.349656343460083,94,10699,
,94,10734,0.341764360666275
0.34412702918052673,95,10749,
0.3338005244731903,95,10799,
,95,10847,0.34172654151916504
0.3417956829071045,96,10849,
0.37434250116348267,96,10899,
0.3415752649307251,96,10949,
,96,10960,0.3417164087295532
