train_loss,epoch,step,val_loss
0.6819493174552917,0,49,
0.5763338804244995,0,99,
,0,112,0.550822913646698
0.5116807818412781,1,149,
0.45405885577201843,1,199,
,1,225,0.4474981129169464
0.43594223260879517,2,249,
0.42077159881591797,2,299,
,2,338,0.4064941704273224
0.4053700566291809,3,349,
0.3962792754173279,3,399,
0.40472742915153503,3,449,
,3,451,0.38672858476638794
0.36661496758461,4,499,
0.3654029369354248,4,549,
,4,564,0.3756537437438965
0.36587536334991455,5,599,
0.3620629906654358,5,649,
,5,677,0.36873772740364075
0.3663850426673889,6,699,
0.3665204346179962,6,749,
,6,790,0.36409634351730347
0.3680265545845032,7,799,
0.37113919854164124,7,849,
0.33975809812545776,7,899,
,7,903,0.36080560088157654
0.3523648977279663,8,949,
0.3571382164955139,8,999,
,8,1016,0.3583645522594452
0.3680047392845154,9,1049,
0.3496782183647156,9,1099,
,9,1129,0.356505423784256
0.3519304096698761,10,1149,
0.35576149821281433,10,1199,
,10,1242,0.35504019260406494
0.369993656873703,11,1249,
0.3521445095539093,11,1299,
0.3298197090625763,11,1349,
,11,1355,0.3538581430912018
0.348540335893631,12,1399,
0.3606422245502472,12,1449,
,12,1468,0.35288384556770325
0.3584272861480713,13,1499,
0.3572613596916199,13,1549,
,13,1581,0.35207080841064453
0.34373199939727783,14,1599,
0.3381569981575012,14,1649,
,14,1694,0.3513766825199127
0.3360081613063812,15,1699,
0.35866978764533997,15,1749,
0.3486778736114502,15,1799,
,15,1807,0.35078567266464233
0.35095494985580444,16,1849,
0.3637823164463043,16,1899,
,16,1920,0.3502720892429352
0.34278833866119385,17,1949,
0.3518803119659424,17,1999,
,17,2033,0.3498140871524811
0.36414390802383423,18,2049,
0.34372031688690186,18,2099,
,18,2146,0.3494116961956024
0.33168384432792664,19,2149,
0.34500589966773987,19,2199,
0.33347010612487793,19,2249,
,19,2259,0.3490484952926636
0.34268903732299805,20,2299,
0.3329542279243469,20,2349,
,20,2372,0.34871983528137207
0.36022865772247314,21,2399,
0.36955496668815613,21,2449,
,21,2485,0.34842121601104736
0.3369496762752533,22,2499,
0.34157100319862366,22,2549,
,22,2598,0.3481491804122925
0.331209272146225,23,2599,
0.35978183150291443,23,2649,
0.35546109080314636,23,2699,
,23,2711,0.3478929400444031
0.34179991483688354,24,2749,
0.36432313919067383,24,2799,
,24,2824,0.3476628065109253
0.33924147486686707,25,2849,
0.333000510931015,25,2899,
,25,2937,0.3474448621273041
0.3732357621192932,26,2949,
0.33752119541168213,26,2999,
0.31954675912857056,26,3049,
,26,3050,0.34723803400993347
0.31812119483947754,27,3099,
0.3397459387779236,27,3149,
,27,3163,0.34704673290252686
0.31978487968444824,28,3199,
0.3407626152038574,28,3249,
,28,3276,0.34686073660850525
0.3402651250362396,29,3299,
0.358447790145874,29,3349,
,29,3389,0.3466949164867401
0.3458196520805359,30,3399,
0.3255510926246643,30,3449,
0.3585345149040222,30,3499,
,30,3502,0.34653329849243164
0.35620301961898804,31,3549,
0.343767374753952,31,3599,
,31,3615,0.34637367725372314
0.3598591089248657,32,3649,
0.3454132378101349,32,3699,
,32,3728,0.3462270200252533
0.3494957983493805,33,3749,
0.35110583901405334,33,3799,
,33,3841,0.34608587622642517
0.34536609053611755,34,3849,
0.35686081647872925,34,3899,
0.3420867919921875,34,3949,
,34,3954,0.3459445536136627
0.37524744868278503,35,3999,
0.3588806092739105,35,4049,
,35,4067,0.3458118438720703
0.3366478979587555,36,4099,
0.3595462143421173,36,4149,
,36,4180,0.3456825911998749
0.3370646834373474,37,4199,
0.3325275778770447,37,4249,
,37,4293,0.3455658257007599
0.34415552020072937,38,4299,
0.3536452651023865,38,4349,
0.3319146931171417,38,4399,
,38,4406,0.3454452455043793
0.33082789182662964,39,4449,
0.337406188249588,39,4499,
,39,4519,0.34533295035362244
0.34461894631385803,40,4549,
0.35085663199424744,40,4599,
,40,4632,0.3452260196208954
0.3385321795940399,41,4649,
0.3178436756134033,41,4699,
,41,4745,0.34511712193489075
0.3660053014755249,42,4749,
0.34509551525115967,42,4799,
0.35732823610305786,42,4849,
,42,4858,0.3450144827365875
0.326755166053772,43,4899,
0.33396220207214355,43,4949,
,43,4971,0.3449154198169708
0.32599395513534546,44,4999,
0.3376709818840027,44,5049,
,44,5084,0.34481969475746155
0.3401065766811371,45,5099,
0.35356390476226807,45,5149,
,45,5197,0.3447212874889374
0.34983494877815247,46,5199,
0.36677467823028564,46,5249,
0.32355961203575134,46,5299,
,46,5310,0.344634473323822
0.3468726575374603,47,5349,
0.3333568274974823,47,5399,
,47,5423,0.34455427527427673
0.3224611282348633,48,5449,
0.34018322825431824,48,5499,
,48,5536,0.34447604417800903
0.3357480764389038,49,5549,
0.3462110459804535,49,5599,
0.3342009484767914,49,5649,
,49,5649,0.34438180923461914
0.3505590856075287,50,5699,
0.34485045075416565,50,5749,
,50,5762,0.34430691599845886
0.35310229659080505,51,5799,
0.3474513590335846,51,5849,
,51,5875,0.3442334234714508
0.36117711663246155,52,5899,
0.33287838101387024,52,5949,
,52,5988,0.34417054057121277
0.33500126004219055,53,5999,
0.3433111310005188,53,6049,
0.3398468494415283,53,6099,
,53,6101,0.34411054849624634
0.32970312237739563,54,6149,
0.34980323910713196,54,6199,
,54,6214,0.34405043721199036
0.35142308473587036,55,6249,
0.3460233509540558,55,6299,
,55,6327,0.34397265315055847
0.33711907267570496,56,6349,
0.3325319290161133,56,6399,
,56,6440,0.3439336121082306
0.33731645345687866,57,6449,
0.33101800084114075,57,6499,
0.34530195593833923,57,6549,
,57,6553,0.3438754081726074
0.32689884305000305,58,6599,
0.35273104906082153,58,6649,
,58,6666,0.343826562166214
0.3435404300689697,59,6699,
0.35538429021835327,59,6749,
,59,6779,0.3437686562538147
0.36672040820121765,60,6799,
0.34600594639778137,60,6849,
,60,6892,0.3437219262123108
0.3362305462360382,61,6899,
0.31421756744384766,61,6949,
0.3277859389781952,61,6999,
,61,7005,0.343681663274765
0.3414994776248932,62,7049,
0.33942604064941406,62,7099,
,62,7118,0.3436358571052551
0.3346579372882843,63,7149,
0.3301907181739807,63,7199,
,63,7231,0.3435991406440735
0.3504257798194885,64,7249,
0.32589107751846313,64,7299,
,64,7344,0.34355711936950684
0.3231660723686218,65,7349,
0.34236717224121094,65,7399,
0.3486139178276062,65,7449,
,65,7457,0.3435482680797577
0.3372299075126648,66,7499,
0.31892937421798706,66,7549,
,66,7570,0.3435077369213104
0.3484932780265808,67,7599,
0.3335403800010681,67,7649,
,67,7683,0.3434751331806183
0.32602205872535706,68,7699,
0.35936659574508667,68,7749,
,68,7796,0.343447208404541
0.32072699069976807,69,7799,
0.32596611976623535,69,7849,
0.35307419300079346,69,7899,
,69,7909,0.34340909123420715
0.3429027795791626,70,7949,
0.33988821506500244,70,7999,
,70,8022,0.3433891534805298
0.3512808680534363,71,8049,
0.32304292917251587,71,8099,
,71,8135,0.34337058663368225
0.34244588017463684,72,8149,
0.3316795229911804,72,8199,
,72,8248,0.34335726499557495
0.3329659402370453,73,8249,
0.3289652466773987,73,8299,
0.3760862350463867,73,8349,
,73,8361,0.34333527088165283
0.33688437938690186,74,8399,
0.3350938558578491,74,8449,
,74,8474,0.34329912066459656
0.3362635672092438,75,8499,
0.3451228141784668,75,8549,
,75,8587,0.3432837128639221
0.3238796591758728,76,8599,
0.3362674117088318,76,8649,
0.32517480850219727,76,8699,
,76,8700,0.34327423572540283
0.32840603590011597,77,8749,
0.33836203813552856,77,8799,
