train_loss,epoch,step,val_loss,test_acc
0.48066920042037964,0,49,,
0.42781105637550354,0,99,,
,0,112,0.42892980575561523,
0.4091618061065674,1,149,,
0.39057156443595886,1,199,,
,1,225,0.3952227830886841,
0.3854527771472931,2,249,,
0.394283652305603,2,299,,
,2,338,0.3796890377998352,
0.3752816915512085,3,349,,
0.3723381757736206,3,399,,
0.3850770592689514,3,449,,
,3,451,0.3711909353733063,
0.38600432872772217,4,499,,
0.3634680509567261,4,549,,
,4,564,0.36595970392227173,
0.3678351640701294,5,599,,
0.36081814765930176,5,649,,
,5,677,0.3624749779701233,
0.353617399930954,6,699,,
0.33891385793685913,6,749,,
,6,790,0.35998764634132385,
0.34393003582954407,7,799,,
0.3415463864803314,7,849,,
0.40336331725120544,7,899,,
,7,903,0.35814201831817627,
0.356855571269989,8,949,,
0.3556194007396698,8,999,,
,8,1016,0.3567134737968445,
0.37134766578674316,9,1049,,
0.324884295463562,9,1099,,
,9,1129,0.35556554794311523,
0.3816661238670349,10,1149,,
0.34964537620544434,10,1199,,
,10,1242,0.3546329438686371,
0.356918066740036,11,1249,,
0.36280256509780884,11,1299,,
0.35726189613342285,11,1349,,
,11,1355,0.35384905338287354,
0.3471260070800781,12,1399,,
0.3467818796634674,12,1449,,
,12,1468,0.3531760573387146,
0.3462234437465668,13,1499,,
0.35527241230010986,13,1549,,
,13,1581,0.35259661078453064,
0.34743601083755493,14,1599,,
0.3396834135055542,14,1649,,
,14,1694,0.3520858883857727,
0.34336501359939575,15,1699,,
0.3290475308895111,15,1749,,
0.3405361771583557,15,1799,,
,15,1807,0.351626455783844,
0.3548082411289215,16,1849,,
0.3299429416656494,16,1899,,
,16,1920,0.35121431946754456,
0.3501594662666321,17,1949,,
0.3381313979625702,17,1999,,
,17,2033,0.35084298253059387,
0.3627149760723114,18,2049,,
0.36182186007499695,18,2099,,
,18,2146,0.35050320625305176,
0.35203346610069275,19,2149,,
0.34619981050491333,19,2199,,
0.3602352738380432,19,2249,,
,19,2259,0.3501913249492645,
0.34541386365890503,20,2299,,
0.34914711117744446,20,2349,,
,20,2372,0.3498924672603607,
0.32981303334236145,21,2399,,
0.3476581871509552,21,2449,,
,21,2485,0.3496273159980774,
0.3547403812408447,22,2499,,
0.36497119069099426,22,2549,,
,22,2598,0.3493714928627014,
0.3738407492637634,23,2599,,
0.3501597046852112,23,2649,,
0.3462901711463928,23,2699,,
,23,2711,0.3491279184818268,
0.3392895460128784,24,2749,,
0.3398970365524292,24,2799,,
,24,2824,0.34890544414520264,
0.3529176414012909,25,2849,,
0.3467652499675751,25,2899,,
,25,2937,0.3486880362033844,
0.33648979663848877,26,2949,,
0.35476675629615784,26,2999,,
0.3375489413738251,26,3049,,
,26,3050,0.34849122166633606,
0.34880900382995605,27,3099,,
0.3414609134197235,27,3149,,
,27,3163,0.34829556941986084,
