train_loss,epoch,step,val_loss
0.6762039065361023,0,49,
0.5667661428451538,0,99,
,0,112,0.5523014068603516
0.5042198300361633,1,149,
0.46872079372406006,1,199,
,1,225,0.4494452476501465
0.4409877061843872,2,249,
0.41701459884643555,2,299,
,2,338,0.40750131011009216
0.39605095982551575,3,349,
0.40495553612709045,3,399,
0.3893600404262543,3,449,
,3,451,0.38700512051582336
0.40102460980415344,4,499,
0.37902092933654785,4,549,
,4,564,0.3754059076309204
0.37266409397125244,5,599,
0.36704546213150024,5,649,
,5,677,0.36812350153923035
0.35119420289993286,6,699,
0.3403945565223694,6,749,
,6,790,0.3632054030895233
0.3613198399543762,7,799,
0.35342371463775635,7,849,
0.3786253035068512,7,899,
,7,903,0.35967564582824707
0.36916983127593994,8,949,
0.3631075620651245,8,999,
,8,1016,0.3570486009120941
0.3413841128349304,9,1049,
0.34965091943740845,9,1099,
,9,1129,0.3550300896167755
0.37150806188583374,10,1149,
0.3726702034473419,10,1199,
,10,1242,0.3534362018108368
0.3647390902042389,11,1249,
0.353406697511673,11,1299,
0.3667336106300354,11,1349,
,11,1355,0.3521432876586914
0.361910343170166,12,1399,
0.3583638072013855,12,1449,
,12,1468,0.3510661721229553
0.35580939054489136,13,1499,
0.34898823499679565,13,1549,
,13,1581,0.35017967224121094
0.3395100235939026,14,1599,
0.36423736810684204,14,1649,
,14,1694,0.34941574931144714
0.3644530475139618,15,1699,
0.35782790184020996,15,1749,
0.3833014965057373,15,1799,
,15,1807,0.3487722873687744
0.3293859362602234,16,1849,
0.3410119116306305,16,1899,
,16,1920,0.34819936752319336
0.3620830774307251,17,1949,
0.35546568036079407,17,1999,
,17,2033,0.34769704937934875
0.3341957628726959,18,2049,
0.33093762397766113,18,2099,
,18,2146,0.3472602963447571
0.3347955048084259,19,2149,
0.34745582938194275,19,2199,
0.36419233679771423,19,2249,
,19,2259,0.346862256526947
0.3583361804485321,20,2299,
0.34428608417510986,20,2349,
,20,2372,0.34651222825050354
0.3629930019378662,21,2399,
0.36612600088119507,21,2449,
,21,2485,0.346194326877594
0.3680884838104248,22,2499,
0.3455706834793091,22,2549,
,22,2598,0.34590792655944824
0.3223617970943451,23,2599,
0.3556187152862549,23,2649,
0.3330167233943939,23,2699,
,23,2711,0.3456432819366455
0.3716490864753723,24,2749,
0.3362893760204315,24,2799,
,24,2824,0.34540608525276184
0.3462512195110321,25,2849,
0.34781014919281006,25,2899,
,25,2937,0.34517815709114075
0.3428199887275696,26,2949,
0.35021400451660156,26,2999,
0.34691864252090454,26,3049,
,26,3050,0.34497973322868347
0.3471320867538452,27,3099,
0.3433738350868225,27,3149,
,27,3163,0.34477484226226807
0.35358837246894836,28,3199,
0.36527082324028015,28,3249,
,28,3276,0.34459763765335083
0.3352887034416199,29,3299,
0.3467254936695099,29,3349,
,29,3389,0.34443703293800354
0.3757181763648987,30,3399,
0.37301021814346313,30,3449,
0.3419729471206665,30,3499,
,30,3502,0.3442789614200592
0.35754966735839844,31,3549,
0.3466761112213135,31,3599,
,31,3615,0.3441266417503357
0.3313780426979065,32,3649,
0.3451959490776062,32,3699,
,32,3728,0.3439822196960449
0.34707003831863403,33,3749,
0.3330375850200653,33,3799,
,33,3841,0.3438611626625061
0.3331443965435028,34,3849,
0.357317715883255,34,3899,
0.35011202096939087,34,3949,
,34,3954,0.34373030066490173
0.34929272532463074,35,3999,
0.33581769466400146,35,4049,
,35,4067,0.34362417459487915
0.36716777086257935,36,4099,
0.3391847312450409,36,4149,
,36,4180,0.3434891998767853
0.342077374458313,37,4199,
0.32978764176368713,37,4249,
,37,4293,0.34337544441223145
0.35644635558128357,38,4299,
0.3402806520462036,38,4349,
0.3307340443134308,38,4399,
,38,4406,0.34326910972595215
0.34971797466278076,39,4449,
0.3205733001232147,39,4499,
,39,4519,0.3431704640388489
0.34956762194633484,40,4549,
0.3626938462257385,40,4599,
,40,4632,0.343097984790802
0.34450942277908325,41,4649,
0.3349670171737671,41,4699,
,41,4745,0.3429907560348511
0.3528349995613098,42,4749,
0.32503825426101685,42,4799,
0.336727499961853,42,4849,
,42,4858,0.3428887724876404
0.3741282522678375,43,4899,
0.3415719270706177,43,4949,
,43,4971,0.3428260385990143
0.34787607192993164,44,4999,
0.3456690311431885,44,5049,
,44,5084,0.342715859413147
0.32652369141578674,45,5099,
0.37107178568840027,45,5149,
,45,5197,0.3426489531993866
0.32922881841659546,46,5199,
0.36320140957832336,46,5249,
0.3434508144855499,46,5299,
,46,5310,0.34258151054382324
0.33465859293937683,47,5349,
0.3398398756980896,47,5399,
,47,5423,0.34249499440193176
0.32935014367103577,48,5449,
0.32669827342033386,48,5499,
,48,5536,0.34245365858078003
0.33736854791641235,49,5549,
0.33379271626472473,49,5599,
0.33659493923187256,49,5649,
,49,5649,0.3423958122730255
0.3522781729698181,50,5699,
0.33723393082618713,50,5749,
,50,5762,0.34233763813972473
0.3593975305557251,51,5799,
0.33631691336631775,51,5849,
,51,5875,0.34229040145874023
0.32626771926879883,52,5899,
0.33826592564582825,52,5949,
,52,5988,0.3422063887119293
0.33478599786758423,53,5999,
0.3351038992404938,53,6049,
0.32758527994155884,53,6099,
,53,6101,0.342185378074646
0.32614585757255554,54,6149,
0.32565680146217346,54,6199,
,54,6214,0.34213200211524963
0.3682234585285187,55,6249,
0.3207128047943115,55,6299,
,55,6327,0.3421511650085449
0.348536878824234,56,6349,
0.3541795313358307,56,6399,
,56,6440,0.3420774042606354
0.35346269607543945,57,6449,
0.3385913670063019,57,6499,
0.3424908518791199,57,6549,
,57,6553,0.3420536518096924
0.3415243327617645,58,6599,
0.3559436798095703,58,6649,
,58,6666,0.3420089781284332
0.35884565114974976,59,6699,
0.3336475193500519,59,6749,
,59,6779,0.34195342659950256
0.3448234796524048,60,6799,
0.34928637742996216,60,6849,
,60,6892,0.3419514298439026
0.3245396614074707,61,6899,
0.3347686231136322,61,6949,
0.3304842412471771,61,6999,
,61,7005,0.3419226109981537
0.32487013936042786,62,7049,
0.329426109790802,62,7099,
,62,7118,0.34189435839653015
0.36379337310791016,63,7149,
0.33526507019996643,63,7199,
,63,7231,0.3418440520763397
0.35859155654907227,64,7249,
0.3441665470600128,64,7299,
,64,7344,0.3418254852294922
0.34114956855773926,65,7349,
0.35390323400497437,65,7399,
0.3403901159763336,65,7449,
,65,7457,0.34180742502212524
0.33839741349220276,66,7499,
0.3376865088939667,66,7549,
,66,7570,0.3417690396308899
0.332486093044281,67,7599,
0.3655199408531189,67,7649,
,67,7683,0.3417639136314392
0.3551139235496521,68,7699,
0.35270607471466064,68,7749,
,68,7796,0.34180134534835815
0.3368343114852905,69,7799,
0.3195050358772278,69,7849,
0.3430482745170593,69,7899,
,69,7909,0.3417730927467346
0.32727816700935364,70,7949,
0.3551394045352936,70,7999,
,70,8022,0.34171023964881897
0.3458883762359619,71,8049,
0.3457654118537903,71,8099,
,71,8135,0.34168049693107605
0.33505693078041077,72,8149,
0.337157666683197,72,8199,
,72,8248,0.3417244851589203
0.33546197414398193,73,8249,
0.34049683809280396,73,8299,
0.3730200231075287,73,8349,
,73,8361,0.34168973565101624
0.3421269655227661,74,8399,
0.31456971168518066,74,8449,
,74,8474,0.3416613042354584
0.35685500502586365,75,8499,
0.3314581513404846,75,8549,
,75,8587,0.3416154682636261
0.3446999490261078,76,8599,
0.37900251150131226,76,8649,
0.34452295303344727,76,8699,
,76,8700,0.3416662812232971
0.35700151324272156,77,8749,
0.3392210304737091,77,8799,
,77,8813,0.3416278064250946
0.3582007586956024,78,8849,
0.330288290977478,78,8899,
,78,8926,0.34164756536483765
0.33242613077163696,79,8949,
0.3556419909000397,79,8999,
,79,9039,0.34167736768722534
0.35146668553352356,80,9049,
0.3345109224319458,80,9099,
0.3523961901664734,80,9149,
,80,9152,0.34166067838668823
0.3591684401035309,81,9199,
0.3379608392715454,81,9249,
,81,9265,0.34162479639053345
0.34500351548194885,82,9299,
0.37737536430358887,82,9349,
,82,9378,0.34161704778671265
0.3300250172615051,83,9399,
0.3447403609752655,83,9449,
,83,9491,0.3416188955307007
0.3250347077846527,84,9499,
0.3241615295410156,84,9549,
0.35510870814323425,84,9599,
,84,9604,0.34157469868659973
0.3356629014015198,85,9649,
0.33882689476013184,85,9699,
,85,9717,0.34156352281570435
0.34237879514694214,86,9749,
0.3472002446651459,86,9799,
,86,9830,0.34157320857048035
0.35129961371421814,87,9849,
0.36242958903312683,87,9899,
,87,9943,0.34159916639328003
0.3378545641899109,88,9949,
0.32701876759529114,88,9999,
0.32992103695869446,88,10049,
,88,10056,0.3415429890155792
0.33606308698654175,89,10099,
0.3533656597137451,89,10149,
,89,10169,0.3415684103965759
0.34462353587150574,90,10199,
0.3261207938194275,90,10249,
,90,10282,0.3415831923484802
0.3362136781215668,91,10299,
0.36733484268188477,91,10349,
,91,10395,0.3415732681751251
0.36813950538635254,92,10399,
0.3243348300457001,92,10449,
0.32303690910339355,92,10499,
,92,10508,0.34156808257102966
0.330239862203598,93,10549,
0.3505859673023224,93,10599,
,93,10621,0.34155914187431335
0.34075939655303955,94,10649,
0.3513452112674713,94,10699,
,94,10734,0.34157028794288635
0.3263566493988037,95,10749,
0.3240908086299896,95,10799,
,95,10847,0.34154221415519714
0.33621522784233093,96,10849,
0.31698939204216003,96,10899,
0.3306783437728882,96,10949,
,96,10960,0.34151753783226013
0.36686408519744873,97,10999,
0.36349260807037354,97,11049,
,97,11073,0.3414919376373291
0.3434901833534241,98,11099,
0.3262016177177429,98,11149,
,98,11186,0.34147265553474426
