train_loss,epoch,step,val_loss
0.6154347062110901,0,49,
0.5514773726463318,0,99,
,0,112,0.5296803712844849
0.49274033308029175,1,149,
0.4534323811531067,1,199,
,1,225,0.44168758392333984
0.43679121136665344,2,249,
0.4045727550983429,2,299,
,2,338,0.40530866384506226
0.4013776183128357,3,349,
0.39609432220458984,3,399,
0.38810041546821594,3,449,
,3,451,0.3871019184589386
0.37105026841163635,4,499,
0.3710556924343109,4,549,
,4,564,0.37659668922424316
0.38174527883529663,5,599,
0.365692138671875,5,649,
,5,677,0.3698621690273285
0.3704325556755066,6,699,
0.34977248311042786,6,749,
,6,790,0.36523979902267456
0.3613981604576111,7,799,
0.3550233244895935,7,849,
0.3418937027454376,7,899,
,7,903,0.3618743419647217
0.38737303018569946,8,949,
0.34906426072120667,8,999,
,8,1016,0.3593185842037201
0.352691650390625,9,1049,
0.3511852025985718,9,1099,
,9,1129,0.3573140501976013
0.372597336769104,10,1149,
0.35392093658447266,10,1199,
,10,1242,0.35569337010383606
0.3652932643890381,11,1249,
0.340461403131485,11,1299,
0.3329452872276306,11,1349,
,11,1355,0.35435184836387634
0.334504634141922,12,1399,
0.3539048433303833,12,1449,
,12,1468,0.3532258868217468
0.35413944721221924,13,1499,
0.3738346993923187,13,1549,
,13,1581,0.35226863622665405
0.35609835386276245,14,1599,
0.33594590425491333,14,1649,
,14,1694,0.3514235019683838
0.34871456027030945,15,1699,
0.3829387426376343,15,1749,
0.371550977230072,15,1799,
,15,1807,0.35068637132644653
0.36969804763793945,16,1849,
0.3566180169582367,16,1899,
,16,1920,0.35003411769866943
0.3575701117515564,17,1949,
0.3365240693092346,17,1999,
,17,2033,0.34943532943725586
0.35931986570358276,18,2049,
0.348492830991745,18,2099,
,18,2146,0.3488994538784027
0.3533388078212738,19,2149,
0.35149556398391724,19,2199,
0.34439948201179504,19,2249,
,19,2259,0.3484044671058655
0.35264265537261963,20,2299,
0.37032145261764526,20,2349,
,20,2372,0.3479481041431427
0.3395717144012451,21,2399,
0.32765597105026245,21,2449,
,21,2485,0.3475287854671478
0.32714468240737915,22,2499,
0.32453590631484985,22,2549,
,22,2598,0.3471321761608124
0.351378858089447,23,2599,
