train_loss,epoch,step,val_loss,test_acc
0.6216952800750732,0,49,,
0.5387879014015198,0,99,,
,0,112,0.5170029401779175,
0.47546204924583435,1,149,,
0.4299831688404083,1,199,,
,1,225,0.42866837978363037,
0.41095656156539917,2,249,,
0.3888174891471863,2,299,,
,2,338,0.395260214805603,
0.38488849997520447,3,349,,
0.3900509774684906,3,399,,
0.3656124174594879,3,449,,
,3,451,0.37958887219429016,
0.37086111307144165,4,499,,
0.38686200976371765,4,549,,
,4,564,0.37075865268707275,
0.36069029569625854,5,599,,
0.39625284075737,5,649,,
,5,677,0.36523666977882385,
0.3604835569858551,6,699,,
0.36085155606269836,6,749,,
,6,790,0.36151057481765747,
0.3429279625415802,7,799,,
0.3529582619667053,7,849,,
0.3711073100566864,7,899,,
,7,903,0.35881415009498596,
0.3607657253742218,8,949,,
0.36451297998428345,8,999,,
,8,1016,0.3568152189254761,
0.36097437143325806,9,1049,,
0.37721240520477295,9,1099,,
,9,1129,0.35526564717292786,
0.35897067189216614,10,1149,,
0.37495896220207214,10,1199,,
,10,1242,0.3540264070034027,
0.35739925503730774,11,1249,,
0.3433719277381897,11,1299,,
0.3342835307121277,11,1349,,
,11,1355,0.3530214726924896,
0.34339961409568787,12,1399,,
0.36010220646858215,12,1449,,
,12,1468,0.35218310356140137,
0.3471173346042633,13,1499,,
0.3551756739616394,13,1549,,
,13,1581,0.3514721393585205,
0.3502410054206848,14,1599,,
0.3480175733566284,14,1649,,
,14,1694,0.35085952281951904,
0.3282870650291443,15,1699,,
0.35897618532180786,15,1749,,
0.3509775996208191,15,1799,,
,15,1807,0.35032081604003906,
0.3571160137653351,16,1849,,
0.3611519932746887,16,1899,,
,16,1920,0.34985071420669556,
0.35279661417007446,17,1949,,
0.342668354511261,17,1999,,
,17,2033,0.3494299352169037,
0.34427639842033386,18,2049,,
0.3732392489910126,18,2099,,
,18,2146,0.3490552008152008,
0.36611583828926086,19,2149,,
0.34463995695114136,19,2199,,
0.34356188774108887,19,2249,,
,19,2259,0.3487142324447632,
0.33895811438560486,20,2299,,
0.35545316338539124,20,2349,,
,20,2372,0.3484022617340088,
0.34913963079452515,21,2399,,
0.366157591342926,21,2449,,
,21,2485,0.3481149971485138,
0.33899134397506714,22,2499,,
0.36294734477996826,22,2549,,
,22,2598,0.3478502631187439,
0.33668988943099976,23,2599,,
0.3481549918651581,23,2649,,
0.3530738949775696,23,2699,,
,23,2711,0.3476088345050812,
0.3818719983100891,24,2749,,
0.3195512294769287,24,2799,,
,24,2824,0.34737735986709595,
0.3563598394393921,25,2849,,
0.33237043023109436,25,2899,,
,25,2937,0.34715893864631653,
0.32876989245414734,26,2949,,
0.33358103036880493,26,2999,,
0.37112948298454285,26,3049,,
,26,3050,0.34695062041282654,
0.3522963225841522,27,3099,,
0.3515124022960663,27,3149,,
,27,3163,0.3467593789100647,
0.3442228436470032,28,3199,,
0.348415732383728,28,3249,,
,28,3276,0.34656915068626404,
0.37467166781425476,29,3299,,
0.3665500283241272,29,3349,,
,29,3389,0.3464033901691437,
0.3591512441635132,30,3399,,
0.3666028380393982,30,3449,,
0.33313941955566406,30,3499,,
,30,3502,0.34623241424560547,
0.32286337018013,31,3549,,
0.34132614731788635,31,3599,,
,31,3615,0.3460707366466522,
0.3275149166584015,32,3649,,
0.3376588821411133,32,3699,,
,32,3728,0.3459183871746063,
0.369438111782074,33,3749,,
