train_loss,epoch,step,val_loss,test_acc
0.3922464847564697,0,49,,
0.3881677985191345,0,99,,
,0,112,0.3839018642902374,
0.3562913239002228,1,149,,
0.35865318775177,1,199,,
,1,225,0.37584373354911804,
0.37583133578300476,2,249,,
0.39384400844573975,2,299,,
,2,338,0.3744506239891052,
0.3823137581348419,3,349,,
0.3565674424171448,3,399,,
0.3867073059082031,3,449,,
,3,451,0.3709465265274048,
0.3600163161754608,4,499,,
0.3770158290863037,4,549,,
,4,564,0.3709535300731659,
0.40667665004730225,5,599,,
0.3693963289260864,5,649,,
,5,677,0.36904066801071167,
0.34348055720329285,6,699,,
0.39841875433921814,6,749,,
,6,790,0.3679274618625641,
0.3559996485710144,7,799,,
0.3593876361846924,7,849,,
0.366617888212204,7,899,,
,7,903,0.3685154318809509,
0.3381333351135254,8,949,,
0.37111979722976685,8,999,,
,8,1016,0.3666004538536072,
0.37855225801467896,9,1049,,
0.36191609501838684,9,1099,,
,9,1129,0.36610177159309387,
0.3458230793476105,10,1149,,
0.352952241897583,10,1199,,
,10,1242,0.3656565546989441,
0.36886024475097656,11,1249,,
0.34981855750083923,11,1299,,
0.3429067134857178,11,1349,,
,11,1355,0.3654976189136505,
0.34896740317344666,12,1399,,
0.35099393129348755,12,1449,,
,12,1468,0.3649102747440338,
0.3430277109146118,13,1499,,
0.3756343126296997,13,1549,,
,13,1581,0.36462897062301636,
0.3790414333343506,14,1599,,
0.38055434823036194,14,1649,,
,14,1694,0.36431068181991577,
0.3795945346355438,15,1699,,
0.35793304443359375,15,1749,,
0.34589529037475586,15,1799,,
,15,1807,0.36404499411582947,
0.3408379554748535,16,1849,,
0.35033488273620605,16,1899,,
,16,1920,0.36401739716529846,
0.3509639501571655,17,1949,,
0.38526061177253723,17,1999,,
,17,2033,0.36524343490600586,
0.3390113115310669,18,2049,,
0.36567431688308716,18,2099,,
,18,2146,0.36355212330818176,
0.34880155324935913,19,2149,,
0.39245516061782837,19,2199,,
0.34820619225502014,19,2249,,
,19,2259,0.3635876774787903,
0.3257688581943512,20,2299,,
0.3595816493034363,20,2349,,
,20,2372,0.36525002121925354,
0.3557594120502472,21,2399,,
0.3622395992279053,21,2449,,
,21,2485,0.36300620436668396,
0.3478720188140869,22,2499,,
0.3390640616416931,22,2549,,
,22,2598,0.36364009976387024,
0.33661872148513794,23,2599,,
0.37081778049468994,23,2649,,
0.35908275842666626,23,2699,,
,23,2711,0.36284711956977844,
0.337101548910141,24,2749,,
0.36022862792015076,24,2799,,
,24,2824,0.3632022738456726,
0.34214019775390625,25,2849,,
0.3563956022262573,25,2899,,
,25,2937,0.3627149760723114,
0.34737858176231384,26,2949,,
0.3571333885192871,26,2999,,
0.3612428307533264,26,3049,,
,26,3050,0.3628253638744354,
