train_loss,epoch,step,val_loss,test_acc
0.6559133529663086,0,49,,
0.5619825124740601,0,99,,
,0,112,0.5473291277885437,
0.5044026374816895,1,149,,
0.48792964220046997,1,199,,
,1,225,0.44943320751190186,
0.4493730068206787,2,249,,
0.4124590754508972,2,299,,
,2,338,0.4085564613342285,
0.40497395396232605,3,349,,
0.3974504768848419,3,399,,
0.3823491334915161,3,449,,
,3,451,0.3883078694343567,
0.3712742328643799,4,499,,
0.37750720977783203,4,549,,
,4,564,0.37682098150253296,
0.37941619753837585,5,599,,
0.3689965605735779,5,649,,
,5,677,0.36956310272216797,
0.3901609182357788,6,699,,
0.36096876859664917,6,749,,
,6,790,0.36466094851493835,
0.372113436460495,7,799,,
0.3673117756843567,7,849,,
0.3612743020057678,7,899,,
,7,903,0.3611558675765991,
0.35621991753578186,8,949,,
0.3464924395084381,8,999,,
,8,1016,0.3585363030433655,
0.357026070356369,9,1049,,
0.38135334849357605,9,1099,,
,9,1129,0.3565051555633545,
0.38596928119659424,10,1149,,
0.3503369987010956,10,1199,,
,10,1242,0.3548888862133026,
0.36101871728897095,11,1249,,
0.36505037546157837,11,1299,,
0.35678166151046753,11,1349,,
,11,1355,0.35357508063316345,
0.36442655324935913,12,1399,,
0.34380367398262024,12,1449,,
,12,1468,0.35247480869293213,
0.34410619735717773,13,1499,,
0.35296764969825745,13,1549,,
,13,1581,0.351548433303833,
0.34620821475982666,14,1599,,
0.34237730503082275,14,1649,,
,14,1694,0.35074785351753235,
0.3408474326133728,15,1699,,
0.36438965797424316,15,1749,,
0.37399572134017944,15,1799,,
,15,1807,0.35004720091819763,
0.3561394512653351,16,1849,,
0.3295893371105194,16,1899,,
,16,1920,0.34942826628685,
0.3575771450996399,17,1949,,
0.334054559469223,17,1999,,
,17,2033,0.34887170791625977,
0.3372741937637329,18,2049,,
0.3496435582637787,18,2099,,
,18,2146,0.3483692407608032,
0.36457744240760803,19,2149,,
0.35832688212394714,19,2199,,
0.33892613649368286,19,2249,,
,19,2259,0.34790685772895813,
0.3524252772331238,20,2299,,
0.34152957797050476,20,2349,,
,20,2372,0.3474859297275543,
0.3335908055305481,21,2399,,
0.3376297652721405,21,2449,,
,21,2485,0.3470940589904785,
0.36343914270401,22,2499,,
0.33728015422821045,22,2549,,
,22,2598,0.34672898054122925,
0.3763391971588135,23,2599,,
0.33606377243995667,23,2649,,
0.3494572341442108,23,2699,,
,23,2711,0.34639066457748413,
0.3521782159805298,24,2749,,
0.35279300808906555,24,2799,,
,24,2824,0.34606483578681946,
0.3477150499820709,25,2849,,
0.34570616483688354,25,2899,,
,25,2937,0.3457612693309784,
0.35012638568878174,26,2949,,
0.3407057821750641,26,2999,,
0.3518393635749817,26,3049,,
,26,3050,0.3454671800136566,
0.3356882929801941,27,3099,,
0.3343614935874939,27,3149,,
,27,3163,0.3451904058456421,
0.3421594798564911,28,3199,,
0.35222959518432617,28,3249,,
,28,3276,0.3449239432811737,
0.3415079712867737,29,3299,,
0.35978469252586365,29,3349,,
,29,3389,0.34466752409935,
0.3446565866470337,30,3399,,
0.3372667729854584,30,3449,,
0.32864606380462646,30,3499,,
,30,3502,0.34441736340522766,
0.3261969983577728,31,3549,,
0.35533255338668823,31,3599,,
,31,3615,0.3441835641860962,
0.33599016070365906,32,3649,,
0.34756776690483093,32,3699,,
,32,3728,0.3439486622810364,
0.3409053385257721,33,3749,,
0.3489968180656433,33,3799,,
,33,3841,0.34372594952583313,
0.3598858118057251,34,3849,,
0.33046090602874756,34,3899,,
0.3322506844997406,34,3949,,
,34,3954,0.3435061573982239,
0.3338181972503662,35,3999,,
0.3633210062980652,35,4049,,
,35,4067,0.34330126643180847,
0.3329044580459595,36,4099,,
0.3391219675540924,36,4149,,
,36,4180,0.3430967330932617,
0.33882784843444824,37,4199,,
0.34460052847862244,37,4249,,
,37,4293,0.3428998589515686,
0.35469192266464233,38,4299,,
0.33509019017219543,38,4349,,
0.3549533486366272,38,4399,,
,38,4406,0.34271422028541565,
0.33661961555480957,39,4449,,
0.32338547706604004,39,4499,,
,39,4519,0.34253352880477905,
0.32968127727508545,40,4549,,
0.34527403116226196,40,4599,,
,40,4632,0.3423500657081604,
0.36222127079963684,41,4649,,
0.31582731008529663,41,4699,,
,41,4745,0.34217411279678345,
0.3532397150993347,42,4749,,
0.34476909041404724,42,4799,,
0.3545299470424652,42,4849,,
,42,4858,0.3420097529888153,
0.34066691994667053,43,4899,,
0.3570866882801056,43,4949,,
,43,4971,0.3418460190296173,
0.36151188611984253,44,4999,,
0.3733055591583252,44,5049,,
,44,5084,0.34168216586112976,
0.3380615711212158,45,5099,,
0.33556246757507324,45,5149,,
,45,5197,0.34152650833129883,
0.3465179204940796,46,5199,,
0.35881152749061584,46,5249,,
0.3266303539276123,46,5299,,
,46,5310,0.3413832187652588,
0.35835856199264526,47,5349,,
0.3320944905281067,47,5399,,
,47,5423,0.3412359952926636,
0.3614068329334259,48,5449,,
0.3443344533443451,48,5499,,
,48,5536,0.34109121561050415,
0.3375071883201599,49,5549,,
0.3476807177066803,49,5599,,
0.3322308361530304,49,5649,,
,49,5649,0.34095796942710876,
0.3360059857368469,50,5699,,
0.3252328038215637,50,5749,,
,50,5762,0.34083300828933716,
0.3389361798763275,51,5799,,
0.34896185994148254,51,5849,,
,51,5875,0.34070885181427,
0.3323889672756195,52,5899,,
0.33450308442115784,52,5949,,
,52,5988,0.34058475494384766,
0.35240501165390015,53,5999,,
0.3425399363040924,53,6049,,
0.3637840449810028,53,6099,,
,53,6101,0.340467244386673,
0.37231552600860596,54,6149,,
0.32919126749038696,54,6199,,
,54,6214,0.34035560488700867,
0.34363457560539246,55,6249,,
0.34025537967681885,55,6299,,
,55,6327,0.34025058150291443,
0.36451202630996704,56,6349,,
0.3396756052970886,56,6399,,
,56,6440,0.34014350175857544,
0.33707427978515625,57,6449,,
0.32219478487968445,57,6499,,
0.3501549959182739,57,6549,,
,57,6553,0.34004682302474976,
0.333665132522583,58,6599,,
0.3495160639286041,58,6649,,
,58,6666,0.33995017409324646,
