train_loss,epoch,step,val_loss,test_acc
0.36486324667930603,0,49,,
0.3709671199321747,0,99,,
,0,112,0.38069409132003784,
0.3893938362598419,1,149,,
0.3997170925140381,1,199,,
,1,225,0.3724764287471771,
0.40887007117271423,2,249,,
0.3443472981452942,2,299,,
,2,338,0.3695215880870819,
0.35409143567085266,3,349,,
0.3362215757369995,3,399,,
0.36495068669319153,3,449,,
,3,451,0.36864393949508667,
0.375334769487381,4,499,,
0.3665909469127655,4,549,,
,4,564,0.36614924669265747,
0.36849120259284973,5,599,,
0.35701704025268555,5,649,,
,5,677,0.36435821652412415,
0.3595869839191437,6,699,,
0.40324997901916504,6,749,,
,6,790,0.36374977231025696,
0.3619747459888458,7,799,,
0.3719578683376312,7,849,,
0.3611763119697571,7,899,,
,7,903,0.3649417459964752,
0.3481183648109436,8,949,,
0.3624453544616699,8,999,,
,8,1016,0.3624316155910492,
0.3392091691493988,9,1049,,
0.35661232471466064,9,1099,,
,9,1129,0.36146771907806396,
0.37346699833869934,10,1149,,
0.3422897756099701,10,1199,,
,10,1242,0.36110883951187134,
0.35204845666885376,11,1249,,
0.348373144865036,11,1299,,
0.35364270210266113,11,1349,,
,11,1355,0.36055490374565125,
0.3580443263053894,12,1399,,
0.34716179966926575,12,1449,,
,12,1468,0.36029645800590515,
0.3497529625892639,13,1499,,
0.37739062309265137,13,1549,,
,13,1581,0.362143874168396,
0.3602113127708435,14,1599,,
0.35501334071159363,14,1649,,
,14,1694,0.3616996705532074,
0.35121482610702515,15,1699,,
0.33028173446655273,15,1749,,
0.368468701839447,15,1799,,
,15,1807,0.3625935912132263,
0.35290956497192383,16,1849,,
0.3597032427787781,16,1899,,
,16,1920,0.35989850759506226,
0.3628358840942383,17,1949,,
0.3758676052093506,17,1999,,
,17,2033,0.35954225063323975,
0.3382539749145508,18,2049,,
0.3684123158454895,18,2099,,
,18,2146,0.359144389629364,
0.37061092257499695,19,2149,,
0.3354027271270752,19,2199,,
0.35216447710990906,19,2249,,
,19,2259,0.35825783014297485,
0.3338189721107483,20,2299,,
0.37097835540771484,20,2349,,
,20,2372,0.35863256454467773,
0.36466848850250244,21,2399,,
0.3505876660346985,21,2449,,
,21,2485,0.3584821820259094,
0.3607385754585266,22,2499,,
0.3684777319431305,22,2549,,
,22,2598,0.3608856499195099,
0.36205676198005676,23,2599,,
0.35733169317245483,23,2649,,
0.3380970060825348,23,2699,,
,23,2711,0.3586278557777405,
0.35636574029922485,24,2749,,
0.36373069882392883,24,2799,,
,24,2824,0.3608644902706146,
0.3461090922355652,25,2849,,
0.33473867177963257,25,2899,,
,25,2937,0.35808154940605164,
0.37035229802131653,26,2949,,
0.34101706743240356,26,2999,,
0.3686239421367645,26,3049,,
,26,3050,0.3575044274330139,
0.361383318901062,27,3099,,
0.357713907957077,27,3149,,
,27,3163,0.3589664697647095,
0.357037216424942,28,3199,,
0.38406068086624146,28,3249,,
,28,3276,0.35857003927230835,
0.3646274209022522,29,3299,,
0.3530186116695404,29,3349,,
,29,3389,0.35759422183036804,
0.3318312168121338,30,3399,,
0.34273430705070496,30,3449,,
0.33367711305618286,30,3499,,
,30,3502,0.357078492641449,
0.3503381013870239,31,3549,,
0.3388492465019226,31,3599,,
,31,3615,0.35820531845092773,
0.34357815980911255,32,3649,,
0.3421154022216797,32,3699,,
,32,3728,0.3576633632183075,
0.3467155992984772,33,3749,,
0.36730343103408813,33,3799,,
,33,3841,0.35698041319847107,
0.33744940161705017,34,3849,,
0.33990469574928284,34,3899,,
0.34674182534217834,34,3949,,
,34,3954,0.358636736869812,
0.3919675350189209,35,3999,,
0.37241101264953613,35,4049,,
,35,4067,0.35715338587760925,
0.33309105038642883,36,4099,,
0.3551619350910187,36,4149,,
,36,4180,0.3568512201309204,
0.3610766530036926,37,4199,,
0.3240942358970642,37,4249,,
,37,4293,0.35745033621788025,
0.35116642713546753,38,4299,,
0.3714213967323303,38,4349,,
0.3479856848716736,38,4399,,
,38,4406,0.35704976320266724,
0.3397049903869629,39,4449,,
0.34131091833114624,39,4499,,
,39,4519,0.3570401966571808,
0.3395923972129822,40,4549,,
0.3422120213508606,40,4599,,
,40,4632,0.35619089007377625,
0.3710803985595703,41,4649,,
0.35127726197242737,41,4699,,
,41,4745,0.35654088854789734,
0.3562886118888855,42,4749,,
0.35599884390830994,42,4799,,
0.33642151951789856,42,4849,,
,42,4858,0.35591214895248413,
0.3621251881122589,43,4899,,
0.32445722818374634,43,4949,,
